,nfl_id,esb_id,gsis_id,full_name,last_name,dob,pfr_id,first_name,height,weight,college,draft_year,draft_position,combine_forty,combine_bench_reps,combine_broad_jump,combine_shuttle,combine_cone,combine_vertical
13295,2560766,JOH676640,00-0034376,Taron Johnson,Johnson,1996-07-27,JohnTa01,Taron,71.0,192.0,Weber St.,2018.0,121.0,4.5,17.0,118.0,4.28,7.03,33.0
13296,2559880,FOR267420,00-0034509,Keith Ford,Ford,1994-04-18,FordKe00,Keith,70.0,219.0,Texas A&M,,,,,,,,
13297,2561592,OLS682258,00-0034694,Zach Olstad,Olstad,1993-12-06,,,,,,,,,,,,,
13298,2560713,EDM000000,00-0034673,Tremaine Edmunds,Edmunds,1998-05-02,EdmuTr01,Tremaine,77.0,250.0,Virginia Tech,2018.0,16.0,4.54,19.0,117.0,,,
13299,2561303,BOE704900,00-0034505,Ike Boettger,Boettger,1994-10-05,BoetIk00,Ike,78.0,313.0,Iowa,,,,,,,,
13300,2560818,NEA475848,00-0034391,Siran Neal,Neal,1994-08-04,NealSi00,Siran,72.0,206.0,Jacksonville St.,2018.0,154.0,4.56,17.0,122.0,4.28,7.0,40.5
13301,2561302,BOE618435,00-0034538,Mat Boesen,Boesen,1995-01-31,,,,,,,,,,,,,
13302,2561107,THO505419,00-0034539,Corey Thompson,Thompson,1993-12-23,ThomCo02,Corey,73.0,222.0,LSU,,,,,,,,
13303,2560801,MCC417118,00-0034407,Ray-Ray McCloud,McCloud,1996-10-15,McClRa00,Ray-Ray,69.0,190.0,Clemson,2018.0,187.0,4.53,13.0,113.0,,,34.5
13304,2561541,POR337203,00-0034513,Mo Porter,Porter,1995-03-29,,,,,,,,,,,,,
13305,2560892,TEL237584,00-0034399,Wyatt Teller,Teller,1994-11-21,TellWy00,Wyatt,76.0,314.0,Virginia Tech,2018.0,166.0,5.24,30.0,114.0,4.84,7.45,29.0
13306,2561574,BOJ401791,00-0034721,Corey Bojorquez,Bojorquez,1996-09-13,BojoCo00,Corey,72.0,208.0,New Mexico,,,,,,,,
13307,2560840,PHI215142,00-0034782,Harrison Phillips,Phillips,1996-01-25,PhilHa00,Harrison,75.0,307.0,Stanford,2018.0,96.0,5.21,42.0,103.0,4.5,7.28,32.0
13308,2561536,LOV163366,00-0034511,Mike Love,Love,1994-01-22,LoveMi00,Mike,75.0,255.0,South Florida,,,,,,,,
13309,2560729,FOS633097,00-0034510,Robert Foster,Foster,1994-05-07,FostRo01,Robert,74.0,196.0,Alabama,,,,,,,,
13310,2561337,HAV600020,00-0034547,Albert Havili,Havili,1995-08-07,,,,,,,,,,,,,
13311,2561307,CAR739015,00-0034506,Ryan Carter,Carter,1994-11-04,,,,,,,,,,,,,
13312,2561403,SCO223214,00-0034256,Da'Mari Scott,Scott,1995-08-08,ScotDa02,Da'Mari,72.0,205.0,Fresno St.,,,,,,,,
13313,2561449,JAR737137,00-0034143,Richard Jarvis,Jarvis,1995-04-20,JarvRi00,Richard,74.0,220.0,Brown,,,,,,,,
13314,2560838,PHI125951,00-0034512,Cam Phillips,Phillips,1995-12-16,PhilCa01,Cam,72.0,201.0,Virginia Tech,,,,,,,,
13315,2561523,DAV781518,00-0034507,Tyler Davis,Davis,1994-09-29,,,,,,,,,,,,,
13316,2560955,ALL529264,00-0034857,Josh Allen,Allen,1996-05-21,AlleJo02,Josh,77.0,237.0,Wyoming,2018.0,7.0,4.75,,119.0,4.4,6.9,33.5
13317,2560753,JAC136548,00-0034356,Donte Jackson,Jackson,1995-11-08,JackDo02,Donte,70.0,180.0,LSU,2018.0,55.0,4.32,7.0,124.0,,,
13318,2559964,SER410040,00-0034863,Cam Serigne,Serigne,1994-08-06,,,,,,,,,,,,,
13319,2560775,GAU302029,00-0034362,Rashaan Gaulden,Gaulden,1995-01-23,GaulRa00,Rashaan,72.0,200.0,Tennessee,2018.0,85.0,4.61,8.0,119.0,4.33,7.16,30.0
13320,2561184,BON496241,00-0034578,Reggie Bonnafon,Bonnafon,1996-01-04,BonnRe00,Reggie,72.0,215.0,Louisville,,,,,,,,
13321,2561009,HAY661575,00-0034382,Marquis Haynes,Haynes,1993-12-16,HaynMa01,Marquis,74.0,235.0,Mississippi,2018.0,136.0,4.67,23.0,123.0,4.45,7.14,32.0
13322,2561267,REE602488,00-0034619,Jason Reese,Reese,1995-09-09,,,,,,,,,,,,,
13323,2560813,MOO272423,00-0034827,D.J. Moore,Moore,1997-04-14,MoorD.00,D.J.,71.0,215.0,Maryland,2018.0,24.0,4.42,15.0,132.0,4.07,6.95,39.5
13324,2561199,FRE712788,00-0034580,Chris Frey,Frey,1995-06-23,,,,,,,,,,,,,
13325,2560894,THO197015,00-0034365,Ian Thomas,Thomas,1996-06-06,ThomIa00,Ian,75.0,260.0,Indiana,2018.0,101.0,4.74,,123.0,4.2,7.15,36.0
13326,2561093,CAR663960,00-0034396,Jermaine Carter,Carter,1995-01-14,CartJe00,Jermaine,72.0,225.0,Maryland,2018.0,161.0,,,,,,
13327,2560875,SMI000016,00-0034430,Andre Smith,Smith,1997-04-20,SmitAn04,Andre,72.0,240.0,North Carolina,2018.0,234.0,4.63,19.0,,,,
13328,2561647,AND331724,00-0034851,Kiante Anderson,Anderson,1995-05-27,,,,,,,,,,,,,
13329,2561177,ALL543234,00-0034577,Kyle Allen,Allen,1996-03-08,AlleKy00,Kyle,75.0,210.0,Texas A&M,,,,,,,,
13330,2561010,HEA448713,00-0034581,Taylor Hearn,Hearn,1996-01-11,HearTa00,Taylor,76.0,315.0,Clemson,,,5.45,18.0,96.0,4.8,7.84,24.0
13331,2561276,SPR582972,00-0034583,Tracy Sprinkle,Sprinkle,1995-04-18,,,,,,,,,,,,,
13332,2561232,MAH404164,00-0034582,Brendan Mahon,Mahon,1995-01-17,MahoBr00,Brendan,76.0,320.0,Penn St.,,,,,,,,
13333,2560721,FAN408540,00-0034589,Rashard Fant,Fant,1995-01-08,,,,,,,,,,,,,
13334,2561254,ORR393979,00-0034600,Nick Orr,Orr,1995-10-06,,,,,,,,,,,,,
13335,2560941,WIN569792,00-0034606,Ryan Winslow,Winslow,1994-04-30,WinsRy00,Ryan,77.0,217.0,Pittsburgh,,,,,,,,
13336,2560859,ROT637763,00-0034602,Bunmi Rotimi,Rotimi,1995-07-16,,,,,,,,,,,,,
13337,2560901,TOL426207,00-0034603,Kevin Toliver,Toliver,1995-11-24,ToliKe00,Kevin,74.0,199.0,LSU,,,,,,,,
13338,2561281,TRU625759,00-0034604,Andrew Trumbetti,Trumbetti,1996-03-14,,,,,,,,,,,,,
13339,2561285,WAL090840,00-0034605,Cavon Walker,Walker,1994-07-04,,,,,,,,,,,,,
13340,2560821,NIC157723,00-0034387,Bilal Nichols,Nichols,1996-09-14,NichBi00,Bilal,75.0,313.0,Delaware,2018.0,145.0,4.95,29.0,,,,
13341,2556436,JON586748,00-0032604,Malachi Jones,Jones,1994-03-20,JoneBr02,Brandon,72.0,250.0,Oklahoma,2005.0,96.0,4.42,,114.0,4.08,7.03,37.0
13342,2560773,JOS238339,00-0034607,Michael Joseph,Joseph,1995-03-19,,,,,,,,,,,,,
13343,2560750,IYI177981,00-0034372,Joel Iyiegbuniwe,Iyiegbuniwe,1995-10-12,IyieJo00,Joel,73.0,226.0,Western Kentucky,2018.0,115.0,4.6,19.0,117.0,4.28,7.06,35.0
13344,2561626,WOO516359,00-0034801,Josh Woods,Woods,1996-07-01,WoodJo02,Josh,73.0,236.0,Maryland,,,,,,,,
13345,2561197,FRA475617,00-0034705,John Franklin,Franklin,1994-09-21,FranJo04,John,72.0,185.0,,,,,,,,,
13346,2561650,HOS216645,00-0034850,Ro'Derrick Hoskins,Hoskins,1994-08-23,,,,,,,,,,,,,
13347,2561579,FLE302635,00-0034704,Matt Fleming,Fleming,1996-12-04,,,,,,,,,,,,,
13348,2560877,SMI685032,00-0034874,Roquan Smith,Smith,1997-04-08,SmitRo07,Roquan,72.0,230.0,Georgia,2018.0,8.0,4.51,,,,,
13349,2561532,JOH253028,00-0034592,Garrett Johnson,Johnson,1995-12-03,,,,,,,,,,,,,
13350,2560939,WIM735658,00-0034426,Javon Wims,Wims,1994-09-11,WimsJa00,Javon,74.0,221.0,Georgia,2018.0,224.0,4.53,,113.0,,7.0,33.5
13351,2561088,AND036084,00-0034587,Abdullah Anderson,Anderson,1996-01-24,AndeAb00,Abdullah,75.0,297.0,,,,,,,,,
13352,2561035,DAN559931,00-0034347,James Daniels,Daniels,1997-09-13,DaniJa01,James,75.0,305.0,Iowa,2018.0,39.0,,21.0,108.0,4.4,7.29,30.5
13353,2561176,ALL098989,00-0034585,Dejon Allen,Allen,1994-05-05,,,,,,,,,,,,,
13354,2560992,CAR077306,00-0034233,Tanner Carew,Carew,1995-10-04,,,,,,,,,,,,,
13355,2560810,MIL140090,00-0034353,Anthony Miller,Miller,1994-10-09,MillAn02,Anthony,71.0,199.0,Memphis,2018.0,51.0,,22.0,,,,
13356,2561540,NOR408517,00-0034599,Elijah Norris,Norris,1994-07-04,,,,,,,,,,,,,
13357,2560817,NAL398377,00-0034597,Ryan Nall,Nall,1995-12-27,NallRy00,Ryan,74.0,239.0,,,,,,,,,
13358,2560724,FIT110458,00-0034404,Kylie Fitts,Fitts,1994-10-11,FittKy00,Kylie,75.0,261.0,UCLA,2018.0,181.0,4.69,31.0,117.0,4.19,6.88,32.5
13359,2560891,TAY652290,00-0034441,Rod Taylor,Taylor,1994-10-26,,,,,,,,,,,,,
13360,2561005,HAR363142,00-0034388,Davontae Harris,Harris,1995-01-21,HarrDa05,Davontae,71.0,200.0,Illinois St.,2018.0,151.0,4.43,22.0,123.0,4.4,6.96,32.5
13361,2560762,JEF279624,00-0034835,Malik Jefferson,Jefferson,1996-11-15,JeffMa00,Malik,74.0,241.0,Texas,2018.0,78.0,4.52,27.0,125.0,,,36.0
13362,2560937,WIL679721,00-0034246,Eddy Wilson,Wilson,1997-02-13,,,,,,,,,,,,,
13363,2560843,PRI054404,00-0034762,Billy Price,Price,1994-10-11,PricBi01,Billy,76.0,310.0,Ohio St.,2018.0,21.0,,,,,,
13364,2561701,ROB695908,00-0034886,Simeyon Robinson,Robinson,,,,,,,,,,,,,,
13365,2560979,BRO255526,00-0034394,Andrew Brown,Brown,1995-12-30,BrowAn05,Andrew,75.0,290.0,Virginia,2018.0,158.0,5.03,31.0,101.0,4.48,7.51,28.0
13366,2559975,BOY107085,00-0034528,Devonte Boyd,Boyd,1994-10-05,,,,,,,,,,,,,
13367,2561299,BEV146616,00-0034695,Tyrice Beverette,Beverette,1995-01-28,,,,,,,,,,,,,
13368,2561330,FRA597354,00-0034532,Jordan Franks,Franks,1996-02-01,FranJo03,Jordan,76.0,240.0,Central Florida,,,,,,,,
13369,2561664,MUR272447,00-0034862,Jared Murphy,Murphy,1994-07-20,,,,,,,,,,,,,
13370,2561614,ROS616503,00-0034761,Kayaune Ross,Ross,1994-07-08,,,,,,,,,,,,,
13371,2561339,HEN143976,00-0034533,Trayvon Henderson,Henderson,1995-08-15,HendTr01,Trayvon,72.0,205.0,,,,,,,,,
13372,2560890,TAT130154,00-0034686,Auden Tate,Tate,1997-02-03,TateAu00,Auden,77.0,228.0,Florida St.,2018.0,253.0,4.68,,112.0,,,31.0
13373,2561231,LUN282688,00-0034239,Brad Lundblade,Lundblade,1995-09-21,LundBr00,Brad,75.0,305.0,,,,,,,,,
13374,2561591,OKO547722,00-0034696,Chris Okoye,Okoye,1996-06-22,,,,,,,,,,,,,
13375,2560839,PHI140202,00-0034683,Darius Phillips,Phillips,1995-06-26,PhilDa02,Darius,70.0,190.0,West. Michigan,2018.0,170.0,4.54,,,,,
13376,2560970,BAT108395,00-0034675,Jessie Bates,Bates,1997-02-26,BateJe00,Jessie,73.0,200.0,Wake Forest,2018.0,54.0,,,,,,
13377,2560915,WAL808914,00-0034679,Mark Walton,Walton,1997-03-29,WaltMa00,Mark,70.0,200.0,Miami (FL),2018.0,112.0,4.6,18.0,118.0,,,31.5
13378,2560943,WOR605160,00-0034537,Chris Worley,Worley,1995-09-15,WorlCh00,Chris,73.0,242.0,Ohio St.,,,4.86,15.0,,,,29.5
13379,2560745,HUB387605,00-0034834,Sam Hubbard,Hubbard,1995-06-29,HubbSa00,Sam,77.0,265.0,Ohio St.,2018.0,77.0,,,116.0,4.32,6.84,35.0
13380,2561533,JOS149991,00-0034534,Junior Joseph,Joseph,1994-09-07,,,,,,,,,,,,,
13381,2561284,VOL348357,00-0034491,Andrew Vollert,Vollert,1995-03-15,,,,,,,,,,,,,
13382,2561138,SCO524870,00-0034077,Niles Scott,Scott,1995-09-30,ScotNi00,Niles,75.0,320.0,Frostburg St.,,,,,,,,
13383,2560927,WHI000000,00-0034244,Ka'Raun White,White,1993-07-04,,,,,,,,,,,,,
13384,2561210,HEL526443,00-0034127,Cory Helms,Helms,1994-12-31,,,,,,,,,,,,,
13385,2560727,FLO471270,00-0034531,Quinton Flowers,Flowers,1994-12-02,,,,,,,,,,,,,
13386,2561028,COR008097,00-0034261,Austin Corbett,Corbett,1995-09-05,CorbAu00,Austin,76.0,306.0,Nevada,2018.0,33.0,5.15,19.0,106.0,4.5,7.87,28.0
13387,2561594,SAN748113,00-0034875,Tigie Sankoh,Sankoh,1997-11-04,,,,,,,,,,,,,
13388,2561021,CHU033942,00-0034791,Nick Chubb,Chubb,1995-12-27,ChubNi00,Nick,71.0,227.0,Georgia,2018.0,35.0,4.52,29.0,128.0,4.25,7.09,38.5
13389,2561470,WIL593224,00-0034258,Derrick Willies,Willies,1994-10-17,WillDe06,Derrick,76.0,207.0,Texas Tech,,,,,,,,
13390,2561674,BOU474723,00-0034871,Christian Boutte,Boutte,1995-12-29,,,,,,,,,,,,,
13391,2561458,EKU059326,00-0034251,Daniel Ekuale,Ekuale,1994-01-13,EkuaDa00,Daniel,75.0,300.0,Washington St.,,,,,,,,
13392,2561481,ALL531395,00-0034304,Julian Allen,Allen,1994-05-31,,,,,,,,,,,,,
13393,2560800,MAY483453,00-0034855,Baker Mayfield,Mayfield,1995-04-14,MayfBa00,Baker,73.0,215.0,Oklahoma,2018.0,1.0,4.84,,111.0,4.28,7.0,29.0
13394,2561593,ROB006018,00-0034697,Brogan Roback,Roback,1994-08-29,,,,,,,,,,,,,
13395,2561605,WOO660066,00-0034742,Blaine Woodson,Woodson,1995-10-30,,,,,,,,,,,,,
13396,2561461,HIL714536,00-0034253,Dontrell Hilliard,Hilliard,1995-02-26,HillDo00,Dontrell,71.0,202.0,Tulane,,,,,,,,
13397,2561054,RAT547656,00-0034273,Damion Ratley,Ratley,1995-04-16,RatlDa00,Damion,74.0,200.0,Texas A&M,2018.0,175.0,,,,,,
13398,2560899,THO717077,00-0034257,Trenton Thompson,Thompson,1996-07-27,,,,,,,,,,,,,
13399,2561667,JAC049917,00-0034864,Blake Jackson,Jackson,1994-03-07,,,,,,,,,,,,,
13400,2561504,BAG661233,00-0034494,Stephen Baggett,Baggett,1995-09-20,,,,,,,,,,,,,
13401,2561462,LAU555518,00-0034254,Fred Lauina,Lauina,1995-05-17,,,,,,,,,,,,,
13402,2560916,WAR146753,00-0034856,Denzel Ward,Ward,1997-04-28,WardDe02,Denzel,71.0,190.0,Ohio St.,2018.0,4.0,4.32,16.0,136.0,,,39.0
13403,2561278,THO386668,00-0034488,Tavierre Thomas,Thomas,1996-03-11,ThomTa01,Tavierre,70.0,205.0,Ferris St.,,,,,,,,
13404,2560964,AVE456819,00-0034682,Genard Avery,Avery,1995-04-26,AverGe00,Genard,72.0,250.0,Memphis,2018.0,150.0,4.59,26.0,124.0,4.36,6.9,36.0
13405,2560988,CAL612552,00-0034772,Antonio Callaway,Callaway,1997-01-09,CallAn00,Antonio,71.0,200.0,Florida,2018.0,105.0,4.41,,121.0,,,34.0
13406,2561455,CAM260095,00-0034248,Elijah Campbell,Campbell,1995-08-24,,,,,,,,,,,,,
13407,2561007,HAR578753,00-0034259,Desmond Harrison,Harrison,1993-10-08,HarrDe05,Desmond,78.0,295.0,West Georgia,,,,,,,,
13408,2561198,FRA779444,00-0034235,Marcell Frazier,Frazier,1994-01-08,,,,,,,,,,,,,
13409,2560893,THO076181,00-0034770,Chad Thomas,Thomas,1995-10-12,ThomCh06,Chad,77.0,278.0,Miami (FL),2018.0,67.0,4.92,,116.0,,,29.0
13410,2561534,JOS208464,00-0034450,Greg Joseph,Joseph,1994-08-04,JoseGr00,Greg,72.0,208.0,Florida Atlantic,,,,,,,,
13411,2561425,GEN615660,00-0034627,Mason Gentry,Gentry,1994-02-24,,,,,,,,,,,,,
13412,2561434,JAC502943,00-0034088,Robert Jackson,Jackson,1993-12-08,JackRo00,Robert,74.0,207.0,UNLV,,,,,,,,
13413,2561342,HIN163927,00-0034548,D'Juan Hines,Hines,1994-09-13,HineDJ00,D'Juan,73.0,235.0,Houston,,,,,,,,
13414,2561298,BER515274,00-0034247,Evan Berry,Berry,1995-11-04,,,,,,,,,,,,,
13415,2561013,HEN195552,00-0034866,Zay Henderson,Henderson,1994-12-06,,,,,,,,,,,,,
13416,2560929,WHI367864,00-0034401,Mike White,White,1995-03-25,,,,,,,,,,,,,
13417,2561435,JEU444955,00-0034083,Ricky Jeune,Jeune,1993-12-03,,,,,,,,,,,,,
13418,2560866,SCH647271,00-0034383,Dalton Schultz,Schultz,1996-07-11,SchuDa00,Dalton,77.0,244.0,Stanford,2018.0,137.0,4.75,15.0,120.0,4.4,7.0,32.0
13419,2560934,WIL204393,00-0034352,Connor Williams,Williams,1997-05-12,WillCo00,Connor,77.0,298.0,Texas,2018.0,50.0,5.05,26.0,112.0,4.63,7.83,34.0
13420,2561186,BOS149946,00-0034579,Kyle Bosch,Bosch,1994-11-11,,,,,,,,,,,,,
13421,2560959,ARM218905,00-0034373,Dorance Armstrong,Armstrong,1997-06-10,ArmsDo00,Dorance,76.0,255.0,Kansas,2018.0,116.0,,,,,,
13422,2559925,OHN200481,00-0034896,Jacob Ohnesorge,Ohnesorge,,,,,,,,,,,,,,
13423,2561380,MUR124924,00-0034561,Marchie Murdock,Murdock,1995-01-07,,,,,,,,,,,,,
13424,2560936,WIL656498,00-0034418,Ced Wilson,Wilson,1995-03-10,,,,,,,,,,,,,
13425,2560908,VAN417781,00-0034674,Leighton Vander Esch,Vander Esch,1996-02-08,VandLe00,Leighton,76.0,256.0,Boise St.,2018.0,19.0,4.65,20.0,124.0,4.15,6.88,39.5
13426,2561518,LAR148316,00-0034559,Austin Larkin,Larkin,1995-04-06,LarkAu00,Austin,75.0,265.0,,,,,,,,,
13427,2561030,COV546222,00-0034410,Chris Covington,Covington,1996-01-03,CoviCh01,Chris,74.0,245.0,Indiana,2018.0,193.0,4.78,23.0,,,,
13428,2561525,DIA720004,00-0034656,Matt Diaz,Diaz,1994-09-20,,,,,,,,,,,,,
13429,2561411,STU699918,00-0034572,Dalton Sturm,Sturm,1995-09-15,,,,,,,,,,,,,
13430,2560778,KEL666516,00-0034556,Kam Kelly,Kelly,1996-08-19,KellKa02,Kameron,74.0,205.0,San Diego St.,,,,,,,,
13431,2561308,CHU131923,00-0034551,Jordan Chunn,Chunn,1995-01-02,ChunJo00,Jordan,72.0,230.0,,,,,,,,,
13432,2561363,LAN683763,00-0034558,Joel Lanning,Lanning,1994-11-18,,,,,,,,,,,,,
13433,2561353,JOH086514,00-0034555,Bryce Johnson,Johnson,1995-06-04,,,,,,,,,,,,,
13434,2561386,OLU415291,00-0034562,Donovan Olumba,Olumba,1995-09-26,OlumDo00,Donovan,74.0,205.0,,,,,,,,,
13435,2561014,CAR487184,00-0034888,Darren Carrington,Carrington,,,,,,,,,,,,,,
13436,2561392,QUE362049,00-0034566,Kyle Queiro,Queiro,1994-12-18,,,,,,,,,,,,,
13437,2561128,DAL816332,00-0034067,Scott Daly,Daly,1994-02-07,,,,,,,,,,,,,
13438,2560863,SAN288380,00-0034467,Dominick Sanders,Sanders,,,,,,,,,,,,,,
13439,2560735,GAL779981,00-0034764,Michael Gallup,Gallup,1996-03-04,GallMi00,Michael,73.0,198.0,Colorado St.,2018.0,81.0,4.51,10.0,122.0,4.37,6.95,36.0
13440,2561305,CAM825745,00-0034550,Jake Campos,Campos,1994-10-18,,,,,,,,,,,,,
13441,2561178,ALS010774,00-0034175,Jacob Alsadek,Alsadek,1994-09-12,,,,,,,,,,,,,
13442,2561656,CHA443987,00-0034861,Mark Chapman,Chapman,1994-12-27,,,,,,,,,,,,,
13443,2561354,JOH320865,00-0034108,Leon Johnson,Johnson,1995-06-04,,,,,,,,,,,,,
13444,2560763,JEW390541,00-0034368,Josey Jewell,Jewell,1994-12-25,JeweJo00,Josey,73.0,236.0,Iowa,2018.0,106.0,4.82,18.0,117.0,4.27,6.8,33.0
13445,2561387,OSB299703,00-0034564,DeQuinton Osborne,Osborne,,,,,,,,,,,,,,
13446,2560946,YIA148317,00-0034780,Isaac Yiadom,Yiadom,1996-02-20,YiadIs00,Isaac,73.0,190.0,Boston Col.,2018.0,99.0,4.52,8.0,120.0,4.18,,
13447,2561002,HAM200565,00-0034370,DaeSean Hamilton,Hamilton,1995-03-10,HamiDa01,DaeSean,73.0,206.0,Penn St.,2018.0,113.0,,,118.0,4.15,6.84,34.5
13448,2561020,CHU028799,00-0034832,Bradley Chubb,Chubb,1996-06-24,ChubBr00,Bradley,76.0,275.0,North Carolina St.,2018.0,5.0,4.65,24.0,121.0,4.41,7.37,36.0
13449,2560976,BIE716450,00-0034422,Keishawn Bierria,Bierria,1995-07-26,BierKe00,Keishawn,73.0,223.0,Washington,2018.0,217.0,4.79,21.0,117.0,,7.26,30.5
13450,2561439,SCH243742,00-0034112,Austin Schlottmann,Schlottmann,1995-09-18,SchlAu00,Austin,78.0,300.0,TCU,,,,,,,,
13451,2561526,FLE088852,00-0034530,Austin Fleer,Fleer,1995-06-01,,,,,,,,,,,,,
13452,2560888,SUT333526,00-0034348,Courtland Sutton,Sutton,1995-10-10,SuttCo00,Courtland,76.0,216.0,SMU,2018.0,40.0,4.54,18.0,124.0,4.11,6.57,35.5
13453,2561430,DIA648788,00-0034106,John Diarse,Diarse,1994-12-10,,,,,,,,,,,,,
13454,2561432,FIE773254,00-0034100,Shay Fields,Fields,1996-06-22,,,,,,,,,,,,,
13455,2560743,HOL127501,00-0034107,Jeff Holland,Holland,1995-09-27,HollJe01,Jeff,74.0,249.0,Auburn,,,4.79,,116.0,,,
13456,2561638,BOW157351,00-0034826,Bo Bower,Bower,1994-10-31,,,,,,,,,,,,,
13457,2561442,WIL341101,00-0034113,Jimmy Williams,Williams,1995-02-24,,,,,,,,,,,,,
13458,2561704,JOH041096,00-0034887,A.J. Johnson,Johnson,1991-12-24,JohnAl01,Alexander,74.0,255.0,Tennessee,,,,,,,,
13459,2559947,LIN303086,00-0034109,Phillip Lindsay,Lindsay,1994-07-24,LindPh00,Phillip,68.0,190.0,Colorado,,,,,,,,
13460,2560771,JON716012,00-0034405,Sam Jones,Jones,1996-02-21,JoneSa00,Sam,77.0,290.0,Arizona St.,2018.0,183.0,5.32,28.0,101.0,4.86,7.92,27.0
13461,2560733,FRE376456,00-0034838,Royce Freeman,Freeman,1996-02-24,FreeRo00,Royce,72.0,238.0,Oregon,2018.0,71.0,4.54,17.0,118.0,4.16,6.9,34.0
13462,2561274,SIM109812,00-0034620,Antonio Simmons,Simmons,1996-02-10,,,,,,,,,,,,,
13463,2561370,MAR466759,00-0034111,Trey Marshall,Marshall,1996-02-13,MarsTr00,Trey,72.0,207.0,Florida St.,,,,,,,,
13464,2560944,WAD777725,00-0034064,Colby Wadman,Wadman,1995-04-19,WadmCo00,Colby,73.0,213.0,California-Davis,,,,,,,,
13465,2561327,FAL105154,00-0034658,Nico Falah,Falah,1995-01-06,,,,,,,,,,,,,
13466,2561277,STE419047,00-0034130,Linden Stephens,Stephens,1995-03-21,StepLi00,Linden,72.0,193.0,,,,,,,,,
13467,2560734,FUM059326,00-0034393,Troy Fumagalli,Fumagalli,1995-02-17,FumaTr00,Troy,78.0,248.0,Wisconsin,2018.0,156.0,,14.0,,,,
13468,2560044,BOB534597,00-0034878,Bryce Bobo,Bobo,1995-01-21,,,,,,,,,,,,,
13469,2560972,BAW346075,00-0034433,Nick Bawden,Bawden,1996-06-22,BawdNi00,Nick,74.0,245.0,San Diego St.,2018.0,237.0,,,,,,
13470,2561244,MON399188,00-0034644,John Montelus,Montelus,1995-09-08,,,,,,,,,,,,,
13471,2561250,NUN472848,00-0034645,Beau Nunn,Nunn,1995-06-12,,,,,,,,,,,,,
13472,2561032,CRO388113,00-0034390,Tyrell Crosby,Crosby,1995-09-05,CrosTy00,Tyrell,76.0,310.0,Oregon,2018.0,153.0,5.23,17.0,105.0,4.77,7.89,30.0
13473,2561269,SAN804950,00-0034648,Ryan Santoso,Santoso,1995-08-26,SantRy00,Ryan,77.0,258.0,,,,,,,,,
13474,2561194,FAT639101,00-0034638,Josh Fatu,Fatu,1996-03-08,,,,,,,,,,,,,
13475,2561182,BEN000001,00-0034635,Al-Rasheed Benton,Benton,1994-12-10,,,,,,,,,,,,,
13476,2560783,LAC698799,00-0034593,Chris Lacy,Lacy,1996-01-28,LacyCh00,Chris,75.0,206.0,Oklahoma St.,,,,,,,,
13477,2561527,FOR299028,00-0034639,Mike Ford,Ford,1995-08-04,FordMi01,Mike,72.0,198.0,SE Missouri St.,,,,,,,,
13478,2561142,RAG316161,00-0034345,Frank Ragnow,Ragnow,1996-05-17,RagnFr00,Frank,77.0,311.0,Arkansas,2018.0,20.0,,26.0,,,,
13479,2561573,ALE221247,00-0034715,Deontez Alexander,Alexander,1996-07-25,,,,,,,,,,,,,
13480,2561241,MER120770,00-0034643,Chad Meredith,Meredith,1994-06-21,,,,,,,,,,,,,
13481,2561004,HAN083056,00-0034371,Da'Shawn Hand,Hand,1995-11-14,HandDa00,Da'Shawn,75.0,297.0,Alabama,2018.0,114.0,,,,,,
13482,2561590,OKO290361,00-0034714,Josh Okonye,Okonye,1995-06-05,,,,,,,,,,,,,
13483,2561261,POW179215,00-0034646,Brandon Powell,Powell,1995-09-12,PoweBr00,Brandon,68.0,188.0,Florida,,,,,,,,
13484,2560710,DOO448664,00-0034210,Garret Dooley,Dooley,1994-12-01,,,,,,,,,,,,,
13485,2561292,WYN133139,00-0034223,Jonathan Wynn,Wynn,1994-09-21,WynnJo00,Jonathan,76.0,260.0,,,,,,,,,
13486,2560732,FRA777335,00-0034338,Josh Frazier,Frazier,1995-11-06,,,,,,,,,,,,,
13487,2560962,ATK309843,00-0034586,John Atkins,Atkins,1992-12-21,AtkiJo01,John,75.0,320.0,Georgia,,,,,,,,
13488,2561016,CHA014180,00-0034623,Andre Chachere,Chachere,1996-02-10,,,,,,,,,,,,,
13489,2561705,STO118812,00-0034890,Justin Stockton,Stockton,1995-07-06,,,,,,,,,,,,,
13490,2560913,WAL335711,00-0034745,Tracy Walker,Walker,1995-02-01,WalkTr01,Tracy,73.0,210.0,Louisiana,2018.0,82.0,,,,,,
13491,2560765,JOH399188,00-0034349,Kerryon Johnson,Johnson,1997-06-30,JohnKe06,Kerryon,71.0,211.0,Auburn,2018.0,43.0,,11.0,126.0,4.29,7.07,40.0
13492,2561260,POR326703,00-0034191,Marcus Porter,Porter,1996-08-30,,,,,,,,,,,,,
13493,2561207,GRE500823,00-0034179,Raven Greene,Greene,1995-02-02,GreeRa02,Raven,71.0,197.0,James Madison,,,,,,,,
13494,2561227,LAN015019,00-0034185,Tyler Lancaster,Lancaster,1994-11-04,LancTy00,Tyler,75.0,313.0,Northwestern,,,,,,,,
13495,2561187,BOY696580,00-0034177,Tim Boyle,Boyle,1994-10-03,BoylTi00,Tim,76.0,232.0,East. Kentucky,,,,,,,,
