,Unnamed: 0,Unnamed: 0.1,pfr_id,last_name,first_name,height,weight,dob,college,draft_year,draft_position,combine_forty,combine_bench_reps,combine_broad_jump,combine_shuttle,combine_cone,combine_vertical
8289,8389.0,8389.0,StitSh00,Stith,Shyrone,68,206,1978-04-02,Virginia Tech,2000.0,243.0,4.6,13.0,111.0,4.14,7.14,35.0
8290,8390.0,8390.0,StitCl00,Stitser,Clint,73,200,1985-05-19,Fresno St.,,,,,,,,
8291,8391.0,8391.0,StocLu00,Stocker,Luke,77,253,1988-07-17,Tennessee,2011.0,104.0,4.68,27.0,115.0,4.4,7.03,33.0
8292,8392.0,8392.0,StoeCl00,Stoerner,Clint,74,210,1977-12-29,Arkansas,,,,,,,,
8293,8393.0,8393.0,StokBa20,Stokes,Barry,76,310,1973-12-20,East. Michigan,,,,,,,,
8294,8394.0,8394.0,StokJ.00,Stokes,J.J.,76,218,1972-10-06,UCLA,1995.0,10.0,,,,,,
8295,8395.0,8395.0,StokBr00,Stokley,Brandon,72,194,1976-06-23,Louisiana,1999.0,105.0,,,,,,
8296,8396.0,8396.0,StolBr20,Stoltenberg,Bryan,73,300,1972-08-25,Colorado,1996.0,192.0,,,,,,
8297,8397.0,8397.0,StonDa99,Stone,Daren,75,211,1985-08-21,Maine,2007.0,203.0,4.58,13.0,132.0,4.44,7.13,39.0
8298,8398.0,8398.0,StonDw00,Stone,Dwight,72,191,1964-01-28,Middle Tenn. St.,,,,,,,,
8299,8399.0,8399.0,StonJa02,Stone,James,75,290,1992-04-26,Tennessee,,,5.17,22.0,105.0,4.63,8.16,27.5
8300,8400.0,8400.0,StonJo00,Stone,John,71,180,1979-07-07,Wake Forest,,,,,,,,
8301,8401.0,8401.0,StonMi20,Stone,Michael,72,201,1978-02-13,Central State (OH),2001.0,54.0,4.51,17.0,127.0,,,41.0
8302,8402.0,8402.0,StonRo00,Stone,Ron,77,325,1971-07-20,Boston Col.,1993.0,96.0,,,,,,
8303,8403.0,8403.0,StonJa01,Stoneburner,Jake,75,249,1989-08-25,Ohio St.,,,4.65,18.0,116.0,4.27,7.12,34.5
8304,8404.0,8404.0,StorBy00,Storer,Byron,73,219,1984-05-01,California,,,,,,,,
8305,8405.0,8405.0,StorBr00,Stork,Bryan,76,315,1990-11-15,Florida St.,2014.0,105.0,5.44,,,,,
8306,8406.0,8406.0,StorEr20,Storz,Erik,74,234,1975-06-24,Boston Col.,,,,,,,,
8307,8407.0,8407.0,StouOm20,Stoutmire,Omar,71,205,1974-07-09,Fresno St.,1997.0,224.0,,,,,,
8308,8408.0,8408.0,StovMa00,Stovall,Maurice,77,220,1985-02-21,Notre Dame,2006.0,90.0,4.57,,122.0,4.14,6.81,35.0
8309,8409.0,8409.0,StraMi02,Strahan,Michael,77,255,1971-11-21,Texas Southern,1993.0,40.0,,,,,,
8310,8410.0,8410.0,StraDe20,Strait,Derrick,71,189,1980-08-27,Oklahoma,2004.0,76.0,4.52,,,,,
8311,8411.0,8411.0,StreRo00,Streater,Rod,74,195,1988-02-09,Temple,,,,,,,,
8312,8412.0,8412.0,StreDe00,Street,Devin,75,200,1991-03-30,Pittsburgh,2014.0,146.0,4.55,,124.0,4.01,6.89,37.0
8313,8413.0,8413.0,StreKe00,Street,Kentavius,74,287,1997-03-29,North Carolina St.,2018.0,128.0,4.87,28.0,,,,
8314,8414.0,8414.0,StreTo00,Streeter,Tommy,77,219,1989-10-07,Miami (FL),2012.0,198.0,4.37,17.0,125.0,,7.08,33.0
8315,8415.0,8415.0,StreTa00,Streets,Tai,75,207,1977-04-20,Michigan,1999.0,171.0,,,,,,
8316,8416.0,8416.0,StriDo20,Strickland,Donald,70,185,1980-11-24,Colorado,2003.0,90.0,4.53,16.0,121.0,4.04,6.98,35.5
8317,8417.0,8417.0,StriFr20,Strickland,Fred,74,246,1966-08-15,Purdue,1988.0,47.0,,,,,,
8318,8418.0,8418.0,StriZa20,Strief,Zach,79,320,1983-09-22,Northwestern,2006.0,210.0,5.38,19.0,94.0,4.83,8.01,21.0
8319,8419.0,8419.0,StriKo00,Stringer,Korey,76,350,1974-05-08,Ohio St.,1995.0,24.0,,,,,,
8320,8420.0,8420.0,StroGr00,Stroman,Greg,72,182,1996-03-08,Virginia Tech,2018.0,241.0,4.48,16.0,113.0,4.45,,33.5
8321,8421.0,8421.0,StroDa20,Strong,Darrell,77,265,1986-05-21,Pittsburgh,,,4.78,17.0,110.0,4.36,6.86,25.0
8322,8422.0,8422.0,StroFr21,Strong,Frank,73,232,1980-01-14,USC,,,,,,,,
8323,8423.0,8423.0,StroJa01,Strong,Jaelen,74,220,1994-01-25,Arizona St.,2015.0,70.0,4.44,,123.0,,,42.0
8324,8424.0,8424.0,StroKe00,Strong,Kevin,76,285,1996-08-05,Texas-San Antonio,,,,,,,,
8325,8425.0,8425.0,StroMa00,Strong,Mack,72,245,1971-09-11,Georgia,,,,,,,,
8326,8426.0,8426.0,StroBi20,Strother,Billy,72,230,1982-01-08,New Mexico,,,4.68,,112.0,4.15,7.41,33.0
8327,8427.0,8427.0,StroMa01,Stroud,Marcus,78,310,1978-06-25,Georgia,2001.0,13.0,5.13,21.0,110.0,4.72,8.07,30.0
8328,8428.0,8428.0,StroSa00,Stroughter,Sammie,69,182,1986-01-03,Oregon St.,2009.0,233.0,4.45,13.0,110.0,4.28,7.03,30.0
8329,8429.0,8429.0,StryDa20,Stryzinski,Dan,72,237,1965-05-15,Indiana,,,,,,,,
8330,8430.0,8430.0,StubDa00,Stubblefield,Dana,74,300,1970-11-14,Kansas,1993.0,26.0,,,,,,
8331,8431.0,8431.0,StucCh20,Stuckey,Chansi,70,182,1983-10-04,Clemson,2007.0,235.0,4.56,,120.0,4.14,6.91,35.0
8332,8432.0,8432.0,StucDa20,Stuckey,Darrell,71,212,1987-06-16,Kansas,2010.0,110.0,4.46,17.0,120.0,,,39.5
8333,8433.0,8433.0,StudKa20,Studdard,Kasey,72,299,1984-07-01,Texas,2007.0,183.0,5.18,32.0,,,,
8334,8434.0,8434.0,StudAn99,Studebaker,Andy,75,251,1985-09-16,Wheaton,2008.0,203.0,,,,,,
8335,8435.0,8435.0,StupJo00,Stupar,Jonathan,75,250,1984-07-27,Virginia,,,,,,,,
8336,8436.0,8436.0,StupNa01,Stupar,Nathan,74,240,1988-03-14,Penn St.,2012.0,230.0,4.65,21.0,116.0,4.28,6.84,31.0
8337,8437.0,8437.0,SturQu00,Sturdivant,Quan,73,241,1988-12-05,North Carolina,2011.0,171.0,4.75,21.0,115.0,4.5,,34.0
8338,8438.0,8438.0,SturCa00,Sturgis,Caleb,69,192,1989-08-09,Florida,2013.0,166.0,4.77,,,,,
8339,8439.0,8439.0,StutBo00,Stutz,Boone,78,256,1982-11-04,Texas A&M,,,5.06,,,,,
8340,8440.0,8440.0,StuvRu20,Stuvaints,Russell,72,210,1980-08-28,Youngstown St.,,,,,,,,
8341,8441.0,8441.0,StylLo20,Styles,Lorenzo,73,245,1974-01-31,Ohio St.,1995.0,77.0,,,,,,
8342,8443.0,8443.0,SuccRy44,Succop,Ryan,74,218,1986-09-19,South Carolina,2009.0,256.0,,,,,,
8343,8444.0,8444.0,SudfNa00,Sudfeld,Nate,78,227,1993-10-07,Indiana,2016.0,187.0,5.02,,105.0,,,29.0
8344,8445.0,8445.0,SudfZa00,Sudfeld,Zach,79,253,1989-04-18,Nevada,,,,,,,,
8345,8446.0,8446.0,SuggLe00,Suggs,Lee,72,210,1980-08-11,Virginia Tech,2003.0,115.0,4.44,,,,,
8346,8447.0,8447.0,SuggTe99,Suggs,Terrell,75,265,1982-10-11,Arizona St.,2003.0,10.0,4.84,,,,,
8347,8449.0,8449.0,SulfAl20,Sulfsted,Alex,75,320,1977-12-21,Miami (OH),2001.0,176.0,5.3,,96.0,,,30.5
8348,8450.0,8450.0,SullJo00,Sullen,Jordan,72,200,1990-06-25,Tulane,,,,,,,,
8349,8451.0,8451.0,SullCh00,Sullivan,Chandon,71,189,1996-08-07,Georgia St.,,,4.6,15.0,134.0,4.36,,40.5
8350,8452.0,8452.0,SullCh20,Sullivan,Chris,76,279,1973-03-14,Boston Col.,1996.0,119.0,,,,,,
8351,8453.0,8453.0,SullJo24,Sullivan,John,76,312,1985-08-08,Notre Dame,2008.0,187.0,5.35,21.0,103.0,4.55,7.62,30.0
8352,8454.0,8454.0,SullJo23,Sullivan,Johnathan,75,315,1981-01-21,Georgia,2003.0,6.0,5.1,,,,,
8353,8455.0,8455.0,SullMa20,Sullivan,Marques,77,325,1978-02-02,Illinois,2001.0,144.0,5.32,28.0,98.0,4.8,8.36,30.5
8354,8456.0,8456.0,SullTr01,Sullivan,Tre,72,200,1994-12-21,Shepherd,,,,,,,,
8355,8457.0,8457.0,SummCh00,Summers,Chris,77,213,1989-07-10,Liberty,,,,,,,,
8356,8458.0,8458.0,SummFr00,Summers,Frank,70,240,1985-09-06,UNLV,2009.0,169.0,,,,,,
8357,8459.0,8459.0,SummTy00,Summers,Ty,73,241,1995-12-31,TCU,2019.0,226.0,4.51,27.0,123.0,,,36.0
8358,8460.0,8460.0,SundNi00,Sundberg,Nick,73,254,1987-07-29,California,,,,,,,,
8359,8461.0,8461.0,SunsVi00,Sunseri,Vinnie,71,210,1991-10-25,Alabama,2014.0,167.0,,18.0,,,,
8360,8462.0,8462.0,SupeKy20,Supernaw,Kywin,73,206,1975-06-02,NE Oklahoma A&M,,,,,,,,
8361,8463.0,8463.0,SupePh00,Supernaw,Phillip,77,255,1990-01-30,Ouachita Baptist,,,,,,,,
8362,8464.0,8464.0,SurtPa00,Surtain,Patrick,71,192,1976-06-19,Southern Miss,1998.0,44.0,,,,,,
8363,8465.0,8465.0,SuthKe00,Sutherland,Keaton,77,315,1997-02-12,Texas A&M,,,,,,,,
8364,8466.0,8466.0,SuthVi00,Sutherland,Vinny,68,188,1978-04-22,Purdue,2001.0,136.0,4.48,,,,,
8365,8467.0,8467.0,SuttJa20,Suttle,Jason,70,182,1974-12-02,Wisconsin,,,,,,,,
8366,8468.0,8468.0,SuttCa00,Sutton,Cameron,71,188,1995-02-27,Tennessee,2017.0,94.0,4.52,11.0,120.0,,6.81,34.0
8367,8469.0,8469.0,SuttCh00,Sutton,Chaz,76,263,1989-09-07,South Carolina,,,,,,,,
8368,8470.0,8470.0,SuttCo00,Sutton,Courtland,76,216,1995-10-10,SMU,2018.0,40.0,4.54,18.0,124.0,4.11,6.57,35.5
8369,8471.0,8471.0,SuttTy00,Sutton,Tyrell,69,190,1986-12-19,Northwestern,,,4.64,,114.0,4.32,6.94,33.0
8370,8472.0,8472.0,SuttWi00,Sutton,Will,73,290,1991-10-03,Arizona St.,2014.0,82.0,5.36,24.0,99.0,4.82,7.93,28.5
8371,8473.0,8473.0,SvitWi20,Svitek,Will,78,305,1982-01-08,Stanford,2005.0,187.0,,,,,,
8372,8474.0,8474.0,SwaiGe00,Swaim,Geoff,76,260,1993-09-16,Texas,2015.0,246.0,,,,,,
8373,8475.0,8475.0,SwaiBr00,Swain,Brett,73,200,1985-06-21,San Diego St.,2008.0,217.0,,,,,,
8374,8476.0,8476.0,SwanBi20,Swancutt,Bill,76,259,1982-09-04,Oregon St.,2005.0,184.0,5.0,23.0,113.0,4.24,7.35,34.0
8375,8477.0,8477.0,SwanDa02,Swann,Damian,72,180,1992-12-05,Georgia,2015.0,167.0,4.5,,118.0,,,33.0
8376,8478.0,8478.0,SwanEr00,Swann,Eric,77,307,1970-08-16,Wake Technical CC,1991.0,6.0,,,,,,
8377,8479.0,8479.0,SwanDa01,Swanson,Daxton,71,185,1991-03-21,Sam Houston St.,,,,,,,,
8378,8480.0,8480.0,SwanPe20,Swanson,Pete,77,315,1974-03-26,Stanford,,,,,,,,
8379,8481.0,8481.0,SwanTr00,Swanson,Travis,77,304,1991-01-30,Arkansas,2014.0,76.0,5.28,20.0,95.0,4.65,7.73,26.0
8380,8482.0,8482.0,SwaySh20,Swayda,Shawn,77,290,1974-09-04,Arizona St.,1997.0,196.0,,,,,,
8381,8483.0,8483.0,SwayHa20,Swayne,Harry,77,290,1965-02-02,Rutgers,1987.0,190.0,,,,,,
8382,8484.0,8484.0,SwayKe00,Swayne,Kevin,73,191,1975-01-17,Wayne State (NE),,,,,,,,
8383,8485.0,8485.0,SweaDJ00,Swearinger,D.J.,70,205,1991-09-01,South Carolina,2013.0,57.0,4.67,17.0,124.0,4.11,6.7,37.0
8384,8486.0,8486.0,SweaJo00,Sweat,Josh,77,251,1997-03-29,Florida St.,2018.0,130.0,4.53,,124.0,4.28,,39.5
8385,8487.0,8487.0,SweaMo00,Sweat,Montez,78,262,1996-09-04,Mississippi St.,2019.0,26.0,4.41,21.0,125.0,4.29,7.0,36.0
8386,8488.0,8488.0,SweeLi00,Sweed,Limas,77,220,1984-12-25,Texas,2008.0,53.0,4.48,,,,,35.0
8387,8489.0,8489.0,SweeJi20,Sweeney,Jim,76,297,1962-08-08,Pittsburgh,1984.0,37.0,,,,,,
8388,8490.0,8490.0,SweeTo00,Sweeney,Tommy,77,251,1995-07-01,Boston Col.,2019.0,228.0,4.83,17.0,,,,
8389,8491.0,8491.0,SweeRo01,Sweeting,Rod,72,184,1990-09-28,Georgia Tech,,,4.42,11.0,124.0,,,37.0
8390,8492.0,8492.0,SweeJ.00,Sweezy,J.R.,77,310,1989-04-08,North Carolina St.,2012.0,225.0,4.97,21.0,113.0,4.41,7.4,36.0
8391,8493.0,8493.0,SwifJu00,Swift,Justin,75,265,1975-08-14,Kansas St.,1999.0,238.0,,,,,,
8392,8494.0,8494.0,SwifMi20,Swift,Michael,70,165,1974-02-28,Austin Peay St.,,,,,,,,
8393,8495.0,8495.0,SwinEr20,Swiney,Erwin,72,192,1978-10-08,Nebraska,,,,,,,,
8394,8496.0,8496.0,SwinRa20,Swinger,Rashod,74,286,1974-11-27,Rutgers,,,,,,,,
8395,8497.0,8497.0,SwinRe00,Swinton,Reggie,72,186,1975-07-24,Murray St.,,,,,,,,
8396,8498.0,8498.0,SwitRy00,Switzer,Ryan,68,185,1994-11-04,North Carolina,2017.0,133.0,4.51,11.0,116.0,4.0,6.77,32.0
8397,8499.0,8499.0,SwooEr00,Swoope,Erik,76,255,1992-05-08,Miami (FL),,,,,,,,
8398,8500.0,8500.0,SwooTy00,Swoopes,Tyrone,76,254,1994-11-14,Texas,,,,,,,,
8399,8501.0,8501.0,SworSa20,Sword,Sam,73,245,1974-12-04,Michigan,,,,,,,,
8400,8502.0,8502.0,SykeJa20,Sykes,Jashon,74,236,1979-09-25,Colorado,,,4.68,23.0,116.0,4.34,7.25,34.5
8401,8503.0,8503.0,SykeJo20,Sykes,Joe,74,266,1982-10-22,West Virginia,,,,,,,,
8402,8504.0,8504.0,SylvRu00,Sylvan,Rudy,76,272,1984-12-23,Ohio,,,,,,,,
8403,8505.0,8505.0,SylvSt99,Sylvester,Stevenson,74,225,1988-07-18,Utah,2010.0,166.0,4.71,23.0,,,,
8404,8506.0,8506.0,SymoJo20,Symonette,Josh,70,180,1978-05-08,Tennessee Tech,,,,,,,,
8405,8507.0,8507.0,SypnQu00,Sypniewski,Quinn,78,270,1982-04-14,Colorado,2006.0,166.0,4.77,20.0,114.0,4.52,7.09,32.5
8406,8508.0,8508.0,SyvrJ.20,Syvrud,J.J.,75,265,1977-05-10,Jamestown,1999.0,235.0,,,,,,
8407,8509.0,8509.0,SzalTh20,Szalay,Thatcher,76,303,1979-01-18,Montana,,,,,,,,
8408,8510.0,8510.0,SzczAn00,Szczerba,Andrew,78,256,1988-07-16,Penn St.,,,,,,,,
8409,8511.0,8511.0,SzotDa20,Szott,Dave,76,289,1967-12-12,Penn St.,1990.0,180.0,,,,,,
8410,8512.0,8512.0,SzymMa00,Szymanski,Matt,73,196,1988-08-13,SMU,,,,,,,,
8411,8513.0,8513.0,Ta'aAl00,Ta'amu,Alameda,75,348,1990-08-23,Washington,2012.0,109.0,5.3,35.0,103.0,,,26.0
8412,8515.0,8515.0,TaboTe00,Tabor,Teez,72,191,1995-12-31,Florida,2017.0,53.0,4.62,9.0,120.0,,,31.0
8413,8516.0,8516.0,TafoJo20,Tafoya,Joe,76,265,1978-09-06,Arizona,2001.0,234.0,4.91,28.0,111.0,4.4,7.65,33.0
8414,8517.0,8517.0,TahiNa00,Tahi,Naufahu,72,254,1981-10-30,BYU,,,4.85,35.0,101.0,4.7,7.72,29.0
8415,8518.0,8518.0,TaitJo20,Tait,John,78,312,1975-01-26,BYU,1999.0,14.0,,,,,,
8416,8519.0,8519.0,TakiSi00,Takitaki,Sione,73,238,1995-06-08,BYU,2019.0,80.0,4.63,24.0,125.0,4.28,7.21,37.0
8417,8520.0,8520.0,TalaKe00,Talavou,Kelly,74,334,1984-10-04,Utah,,,,,,,,
8418,8521.0,8521.0,TaliLo00,Taliaferro,Lorenzo,72,229,1991-12-23,Coastal Carolina,2014.0,138.0,4.58,18.0,118.0,4.22,6.88,33.0
8419,8522.0,8522.0,TaliAq99,Talib,Aqib,73,209,1986-02-13,Kansas,2008.0,20.0,4.44,10.0,131.0,4.22,6.82,38.0
8420,8523.0,8523.0,TallJu00,Talley,Julian,73,192,1989-06-09,Massachusetts,,,,,,,,
8421,8524.0,8524.0,TallRo00,Talley,Ronald,75,282,1986-02-21,Notre Dame,,,,,,,,
8422,8525.0,8525.0,TaltTy20,Talton,Tyree,71,201,1976-05-10,Northern Iowa,1999.0,137.0,,,,,,
8423,8526.0,8526.0,TammRa20,Tamm,Ralph,76,280,1966-03-11,West Chester,1988.0,230.0,,,,,,
8424,8527.0,8527.0,TammJa00,Tamme,Jacob,76,234,1985-03-15,Kentucky,2008.0,127.0,4.58,18.0,109.0,4.27,6.99,30.0
8425,8528.0,8528.0,TandKe00,Tandy,Keith,70,205,1989-02-12,West Virginia,2012.0,174.0,,,,,,
8426,8529.0,8529.0,TankCo00,Tankersley,Cordrea,73,200,1993-11-19,Clemson,2017.0,97.0,4.4,13.0,121.0,4.32,7.0,29.5
8427,8530.0,8530.0,TannRy00,Tannehill,Ryan,76,207,1988-07-27,Texas A&M,2012.0,8.0,4.65,,,,,
8428,8531.0,8531.0,TannAn00,Tanner,Andy,72,183,1988-05-16,,,,,,,,,
8429,8532.0,8532.0,TannBa20,Tanner,Barron,75,360,1973-09-14,Oklahoma,1997.0,149.0,,,,,,
8430,8533.0,8533.0,TannPh00,Tanner,Phillip,72,213,1988-08-08,Middle Tenn. St.,,,,,,,,
8431,8534.0,8534.0,TannAl00,Tanney,Alex,76,220,1987-11-11,Monmouth (IL),,,,,,,,
8432,8535.0,8535.0,TantJa00,Tant,Jay,75,254,1977-12-04,Northwestern,2000.0,164.0,4.75,31.0,,,,
8433,8536.0,8536.0,TanuMa20,Tanuvasa,Maa,74,270,1970-11-06,Hawaii,1993.0,209.0,,,,,,
8434,8537.0,8537.0,TapeTh00,Tapeh,Thomas,73,243,1980-03-28,Minnesota,2004.0,162.0,4.8,23.0,114.0,4.52,7.65,32.5
8435,8538.0,8538.0,TappDa20,Tapp,Darryl,73,270,1984-09-13,Virginia Tech,2006.0,63.0,4.83,27.0,109.0,4.48,7.31,33.0
8436,8539.0,8539.0,TappCh00,Tapper,Charles,75,270,1993-05-07,Oklahoma,2016.0,101.0,4.59,23.0,119.0,,,34.0
8437,8540.0,8540.0,TarlJi20,Tarle,Jim,72,221,1972-12-27,South Carolina,,,,,,,,
8438,8541.0,8541.0,TarpJe00,Tarpinian,Jeff,75,238,1987-10-16,Iowa,,,,,,,,
8439,8542.0,8542.0,TarpA.00,Tarpley,A.J.,74,242,1992-04-30,Stanford,,,,,,,,
8440,8543.0,8543.0,TartJa00,Tartt,Jaquiski,73,215,1992-02-12,Samford,2015.0,46.0,4.53,,124.0,,,
8441,8544.0,8544.0,TasiPa00,Tasini,Pasoni,75,307,1993-05-31,Snow College (UT),,,,,,,,
8442,8545.0,8545.0,TateAu00,Tate,Auden,77,228,1997-02-03,Florida St.,2018.0,253.0,4.68,,112.0,,,31.0
8443,8546.0,8546.0,TateBe00,Tate,Ben,71,214,1988-08-21,Auburn,2010.0,58.0,4.34,26.0,124.0,4.12,6.91,40.5
8444,8547.0,8547.0,TateBr00,Tate,Brandon,73,195,1987-10-05,North Carolina,2009.0,83.0,4.52,,,,,
8445,8548.0,8548.0,TateGo00,Tate,Golden,70,197,1988-08-02,Notre Dame,2010.0,60.0,4.42,17.0,120.0,4.34,7.12,35.0
8446,8549.0,8549.0,TateRo00,Tate,Robert,70,193,1973-10-19,Cincinnati,1997.0,183.0,,,,,,
8447,8550.0,8550.0,TatuLo99,Tatupu,Lofa,72,250,1982-11-15,USC,2005.0,45.0,4.83,23.0,113.0,4.16,7.31,35.0
8448,8551.0,8551.0,TauaJo00,Tauaefa,Josiah,73,232,1997-05-05,Texas-San Antonio,,,,,,,,
8449,8552.0,8552.0,TaumPi00,Taumoepenu,Pita,73,245,1994-03-09,Utah,2017.0,202.0,4.67,24.0,112.0,4.33,6.91,28.5
8450,8553.0,8553.0,TausMa20,Tauscher,Mark,75,320,1977-06-17,Wisconsin,2000.0,224.0,5.37,22.0,90.0,4.84,7.91,27.0
8451,8554.0,8554.0,TavaJ.00,Tavai,J.R.,73,248,1993-09-23,USC,,,4.91,20.0,112.0,,,30.5
8452,8555.0,8555.0,TavaJa00,Tavai,Jahlani,74,250,1996-09-28,Hawaii,2019.0,43.0,,,,,,
8453,8556.0,8556.0,TaveGi00,Tavecchio,Giorgio,70,180,1990-07-16,California,,,,,,,,
8454,8557.0,8557.0,TaveJo21,Taves,Josh,79,280,1972-05-13,Northeastern,,,,,,,,
8455,8558.0,8558.0,TaylAa20,Taylor,Aaron,76,305,1972-11-14,Notre Dame,1994.0,16.0,,,,,,
8456,8560.0,8560.0,TaylBe20,Taylor,Ben,74,238,1978-08-31,Virginia Tech,2002.0,111.0,4.83,19.0,120.0,4.09,6.56,35.5
8457,8561.0,8561.0,TaylBo00,Taylor,Bobby,75,216,1973-12-28,Notre Dame,1995.0,50.0,,,,,,
8458,8562.0,8562.0,TaylBr02,Taylor,Brandon,71,209,1990-01-29,LSU,2012.0,73.0,4.52,,118.0,4.37,7.32,33.5
8459,8563.0,8563.0,TaylCh01,Taylor,Chester,71,208,1979-09-22,Toledo,2002.0,207.0,4.58,22.0,114.0,,,33.0
8460,8564.0,8564.0,TaylCh02,Taylor,Chris,70,183,1979-04-25,Indiana,,,,,,,,
8461,8565.0,8565.0,TaylCo01,Taylor,Cooper,76,229,1990-04-04,Richmond,2013.0,152.0,,,,,,
8462,8566.0,8566.0,TaylCo20,Taylor,Cordell,71,190,1973-12-22,Hampton,1998.0,57.0,,,,,,
8463,8567.0,8567.0,TaylCo00,Taylor,Courtney,75,204,1984-04-07,Auburn,2007.0,197.0,4.5,,122.0,4.28,7.22,36.0
8464,8568.0,8568.0,TaylCu99,Taylor,Curtis,74,208,1985-07-13,LSU,2009.0,219.0,4.49,13.0,129.0,4.23,7.25,37.5
8465,8569.0,8569.0,TaylDe00,Taylor,Devin,79,266,1989-11-15,South Carolina,2013.0,132.0,4.72,14.0,128.0,4.3,6.89,35.0
8466,8570.0,8570.0,TaylEr20,Taylor,Eric,74,309,1981-12-14,Memphis,2004.0,212.0,,,,,,
8467,8571.0,8571.0,TaylFr00,Taylor,Fred,73,228,1976-01-27,Florida,1998.0,9.0,,,,,,
8468,8572.0,8572.0,TaylHe20,Taylor,Henry,74,295,1975-11-29,South Carolina,,,,,,,,
8469,8573.0,8573.0,TaylHe21,Taylor,Herbert,76,282,1984-09-22,TCU,2007.0,196.0,,,,,,
8470,8574.0,8574.0,TaylHi99,Taylor,Hilee,75,242,1986-07-18,North Carolina,2008.0,221.0,,,,,,
8471,8575.0,8575.0,TaylIk20,Taylor,Ike,74,195,1980-05-05,Louisiana,2003.0,125.0,,,,,,
8472,8576.0,8576.0,TaylJa00,Taylor,Jamaar,72,197,1981-02-25,Notre Dame,2004.0,168.0,4.46,,,,,
8473,8577.0,8577.0,TaylJa01,Taylor,Jamar,71,192,1990-09-29,Boise St.,2013.0,54.0,4.39,22.0,127.0,4.06,6.82,35.0
8474,8578.0,8578.0,TaylJa03,Taylor,Jason,78,244,1974-09-01,Akron,1997.0,73.0,,,,,,
8475,8579.0,8579.0,TaylJa02,Taylor,Jawaan,77,312,1997-11-25,Florida,2019.0,35.0,,24.0,,,,
8476,8580.0,8580.0,TaylJo01,Taylor,Jordan,77,195,1992-02-18,Rice,,,,,,,,
8477,8581.0,8581.0,TaylJu00,Taylor,Jullian,77,280,1995-01-30,Temple,2018.0,223.0,,,,,,
8478,8582.0,8582.0,TaylKe00,Taylor,Kerry,72,197,1989-02-20,Arizona St.,,,,,,,,
8479,8583.0,8583.0,TaylLa01,Taylor,Lane,75,324,1989-11-22,Oklahoma St.,,,,,,,,
8480,8584.0,8584.0,TaylMi00,Taylor,Mike,73,234,1988-08-26,Wisconsin,,,4.75,,,,,
8481,8585.0,8585.0,TaylMo00,Taylor,Monte,76,265,1988-12-10,Cincinnati,,,,,,,,
8482,8586.0,8586.0,TaylNi00,Taylor,Nicholas,69,165,1988-03-27,Florida International,,,,,,,,
8483,8587.0,8587.0,TaylPh00,Taylor,Phil,75,320,1988-04-07,Baylor,2011.0,21.0,5.09,31.0,100.0,4.77,7.75,29.5
8484,8588.0,8588.0,TaylRy20,Taylor,Ryan,74,230,1976-12-11,Auburn,,,,,,,,
8485,8589.0,8589.0,TaylRy00,Taylor,Ryan,75,250,1987-11-16,North Carolina,2011.0,218.0,,,,,,
8486,8590.0,8590.0,TaylSe20,Taylor,Sean,74,231,1983-04-01,Miami (FL),2004.0,5.0,4.51,,,,,
8487,8591.0,8591.0,TaylSh00,Taylor,Shakial,71,175,1996-12-27,,,,,,,,,
8488,8592.0,8592.0,TaylSh20,Taylor,Shannon,75,247,1975-02-16,Virginia,2000.0,184.0,4.65,,115.0,,,34.5
8489,8593.0,8593.0,TaylSt00,Taylor,Stepfan,69,214,1991-06-09,Stanford,2013.0,140.0,4.76,17.0,110.0,4.5,7.13,30.0
8490,8594.0,8594.0,TaylTa00,Taylor,Taywan,71,203,1995-03-02,Western Kentucky,2017.0,72.0,4.5,13.0,132.0,4.21,6.57,33.5
8491,8595.0,8595.0,TaylTo00,Taylor,Tony,69,191,1978-03-09,NW State (LA),,,,,,,,
8492,8596.0,8596.0,TaylTo99,Taylor,Tony,72,237,1984-07-21,Georgia,,,4.92,26.0,108.0,4.36,7.17,32.0
8493,8597.0,8597.0,TaylTr01,Taylor,Travis,73,200,1978-03-30,Florida,2000.0,10.0,4.43,,118.0,,7.15,37.0
8494,8598.0,8598.0,TaylTr02,Taylor,Trent,68,180,1994-04-30,Louisiana Tech,2017.0,177.0,4.63,13.0,117.0,4.01,6.74,33.0
8495,8599.0,8599.0,TaylTy00,Taylor,Tyrod,73,217,1989-08-03,Virginia Tech,2011.0,180.0,4.47,,126.0,4.09,6.78,37.5
8496,8600.0,8600.0,TaylVi00,Taylor,Vincent,75,311,1994-01-05,Oklahoma St.,2017.0,194.0,5.07,26.0,108.0,4.72,7.58,28.5
8497,8603.0,8603.0,TeagGe20,Teague,George,73,198,1971-02-18,Alabama,1993.0,29.0,,,,,,
8498,8604.0,8604.0,TeagTr20,Teague,Trey,77,300,1974-12-27,Tennessee,1998.0,200.0,,,,,,
8499,8605.0,8605.0,TealQu99,Teal,Quinton,73,198,1984-03-08,Coastal Carolina,,,,,,,,
8500,8606.0,8606.0,TeamRo00,Teamer,Roderic,72,205,1997-05-12,Tulane,,,,,,,,
8501,8607.0,8607.0,TeboTi00,Tebow,Tim,74,236,1987-08-14,Florida,2010.0,25.0,4.71,,115.0,4.17,6.66,38.5
